2024-07-22 11:06:02.745024
Bus (ID);Bus (numéro);Etat;Ligne (ID);Ligne (nom court);Code du sens;Destination;Coordonnées;Avance / Retard
760416694;760416694;En ligne;0072;72;1;Rennes;48.044935, -1.710808;239
1942566410;1942566410;Hors-service;;;;;48.079676, -1.734433;
1842960160;1842960160;Hors-service;;;;;48.079354, -1.734835;
1672451704;1672451704;Hors-service;;;;;48.099112, -1.633146;
-1987586882;-1987586882;Hors-service;;;;;48.079834, -1.735227;
1575298930;1575298930;Hors-service;;;;;48.079038, -1.733717;
-1528073580;-1528073580;En ligne;0080;80;0;Laillé;48.088715, -1.674508;47
-1805179880;-1805179880;En ligne;0053;53;0;La Chapelle-Th;48.109439, -1.67859;52
1658099682;1658099682;Hors-service;;;;;48.016312, -1.796191;
-251224566;-251224566;En ligne;0067;67;1;Cesson-Sévigné;48.112638, -1.607977;65
-1075551872;-1075551872;Hors-service;;;;;48.079994, -1.734825;
-334025318;-334025318;En ligne;0072;72;0;Pont-Péan;48.068774, -1.697855;38
-68817564;-68817564;Hors-service;;;;;48.098877, -1.633394;
-893144870;-893144870;Hors-service;;;;;48.079596, -1.734426;
213195688;213195688;Hors-service;;;;;48.099432, -1.633712;
113589438;113589438;Hors-service;;;;;48.099354, -1.632037;
-345923864;-345923864;Hors-service;;;;;48.079597, -1.735072;
395602690;395602690;Hors-service;;;;;48.099273, -1.633631;
843217446;843217446;En ligne;0067;67;0;Rennes;48.109594, -1.480353;0
-163516862;-163516862;Hors-service;;;;;48.079513, -1.734916;
1307637700;1307637700;Hors-service;;;;;48.099034, -1.633072;
1025624448;1025624448;Hors-service;;;;;48.099514, -1.633706;
383704144;383704144;Hors-service;;;;;48.078716, -1.734105;
1490044702;1490044702;Hors-service;;;;;48.099432, -1.632111;
2134418482;2134418482;Hors-service;;;;;48.053999, -1.719468;
1478146156;1478146156;Hors-service;;;;;48.080153, -1.734906;
-2075294586;-2075294586;Hors-service;;;;;48.099036, -1.633476;
-1430920806;-1430920806;Hors-service;;;;;48.17976, -1.652116;
1660553158;1660553158;Hors-service;;;;;48.07936, -1.734674;
-1345666578;-1345666578;En ligne;0067;67;0;Rennes;48.109912, -1.671915;19
-1248513804;-1248513804;Hors-service;;;;;48.099357, -1.631956;
-1904786130;-1904786130;Hors-service;;;;;48.079674, -1.734271;
-980852574;-980852574;Hors-service;;;;;48.099439, -1.633551;
-701292798;-701292798;Hors-service;;;;;48.099597, -1.632515;
1110878676;1110878676;Hors-service;;;;;48.079678, -1.733949;
-616038570;-616038570;Hors-service;;;;;48.099272, -1.632514;
2049164254;2049164254;En ligne;0059;59;1;Rennes;48.043193, -1.665174;173
1475692680;1475692680;Hors-service;;;;;48.079999, -1.73539;
478403442;478403442;Hors-service;;;;;48.09928, -1.633228;
-1333768032;-1333768032;En ligne;0074;74;1;Rennes;47.994439, -1.631506;3
-151618316;-151618316;Hors-service;;;;;48.099433, -1.631869;
1208031450;1208031450;Hors-service;;;;;48.099198, -1.632117;
-1151361030;-1151361030;Hors-service;;;;;48.052077, -1.716835;
1125230698;1125230698;Hors-service;;;;;48.098959, -1.632675;
-1978141812;-1978141812;Hors-service;;;;;48.099198, -1.633476;
-421733022;-421733022;Hors-service;;;;;48.05216, -1.717233;
-1710480582;-1710480582;En ligne;0072;72;1;Rennes;47.99992, -1.696915;0
-883699800;-883699800;Hors-service;;;;;48.099039, -1.633395;
-239326020;-239326020;Hors-service;;;;;48.051999, -1.716748;
-1163259576;-1163259576;Hors-service;;;;;48.116234, -1.577951;
-518885796;-518885796;Hors-service;;;;;48.098315, -1.428995;
-56919018;-56919018;Hors-service;;;;;48.051992, -1.716909;
-798445572;-798445572;Hors-service;;;;;48.098956, -1.632998;
-1880989038;-1880989038;Hors-service;;;;;48.0524, -1.717308;
1499489772;1499489772;Hors-service;;;;;48.05256, -1.717147;
-433631568;-433631568;Hors-service;;;;;48.099758, -1.633229;
-786547026;-786547026;Hors-service;;;;;48.052152, -1.716748;
-1701035512;-1701035512;Hors-service;;;;;48.06032, -1.614673;
295996440;295996440;Hors-service;;;;;48.099112, -1.632917;
-604140024;-604140024;En ligne;0061;61;0;Saint-Erblon;48.03829, -1.666503;95
-1518628510;-1518628510;Hors-service;;;;;48.052714, -1.718035;
-1795734810;-1795734810;Hors-service;;;;;48.098955, -1.633468;
490301988;490301988;En ligne;0061;61;1;Rennes;48.047173, -1.661196;229
-1153814506;-1153814506;Hors-service;;;;;48.05264, -1.717625;
-1613327808;-1613327808;Hors-service;;;;;48.099033, -1.631955;
672708990;672708990;Hors-service;;;;;48.05248, -1.717557;
-606593500;-606593500;Hors-service;;;;;48.052638, -1.608517;
1684350250;1684350250;Hors-service;;;;;48.052395, -1.716756;
1134675768;1134675768;Hors-service;;;;;48.052476, -1.716992;
-227427474;-227427474;Hors-service;;;;;48.146958, -1.705945;
1866757252;1866757252;Hors-service;;;;;48.052318, -1.716669;
1681896774;1681896774;Hors-service;;;;;48.106158, -1.674746;
137386530;137386530;Hors-service;;;;;48.14696, -1.706107;
-2063396040;-2063396040;En ligne;0059;59;1;Rennes;48.029115, -1.752676;0
2046710778;2046710778;Hors-service;;;;;48.052717, -1.716597;
319793532;319793532;En ligne;0077;77;0;Pacé;48.121552, -1.703775;23
-1698582036;-1698582036;Hors-service;;;;;48.052555, -1.716596;
-424186498;-424186498;Hors-service;;;;;48.049913, -1.599151;
867014538;867014538;Hors-service;;;;;48.096713, -1.625387;
-1516175034;-1516175034;Hors-service;;;;;48.052393, -1.716595;
1049421540;1049421540;Hors-service;;;;;48.097195, -1.624352;
1414235544;1414235544;Hors-service;;;;;48.096876, -1.626275;
-968954028;-968954028;Hors-service;;;;;48.05208, -1.716755;
1231828542;1231828542;Hors-service;;;;;48.096397, -1.625157;
1961456550;1961456550;Hors-service;;;;;48.147193, -1.70571;
125487984;125487984;Hors-service;;;;;48.052152, -1.716748;
-144626722;-144626722;Hors-service;;;;;48.096394, -1.625238;
-1421475736;-1421475736;En ligne;0077;77;1;Rennes;48.160491, -1.768011;0
307894986;307894986;En ligne;0059;59;0;Bruz;48.069207, -1.697611;49
37780280;37780280;En ligne;0062;62;0;Vern-sur-Seiche;48.087678, -1.643552;0
-1056661732;-1056661732;En ligne;0076;76;0;Mordelles;48.071866, -1.85029;294
855115992;855115992;En ligne;0074;74;0;Orgères | Bourgbarré;48.057074, -1.68041;64
402594284;402594284;En ligne;0055;55;0;Mordelles;48.072372, -1.849395;73
-327033724;-327033724;Hors-service;;;;;48.096153, -1.625876;
769861764;769861764;Hors-service;;;;;48.052561, -1.716906;
585001286;585001286;En ligne;0054;54;0;Le Rheu;48.105143, -1.745195;64
220187282;220187282;En ligne;0054;54;1;Rennes;48.10384, -1.87899;0
952268766;952268766;Hors-service;;;;;48.052476, -1.716992;
1132222292;1132222292;En ligne;0055;55;1;Rennes;48.104909, -1.741823;666
767408288;767408288;En ligne;0062;62;1;Rennes;48.038477, -1.602511;0
1317082770;1317082770;Hors-service;;;;;48.052557, -1.716986;
-1885895990;-1885895990;Hors-service;;;;;48.096159, -1.625715;
949815290;949815290;En ligne;0073;73;1;Rennes | La Poterie;48.044709, -1.604277;281
1864303776;1864303776;Hors-service;;;;;48.053836, -1.721067;
1608541092;1608541092;Hors-service;;;;;48.110316, -1.641626;
2044257302;2044257302;Hors-service;;;;;48.096792, -1.624748;
-1336221508;-1336221508;Hors-service;;;;;48.052637, -1.717477;
-2068302992;-2068302992;En ligne;0055;55;1;Rennes;48.071975, -1.84983;-130
-971407504;-971407504;Hors-service;;;;;48.052394, -1.717469;
-789000502;-789000502;Hors-service;;;;;48.052637, -1.717477;
-241779496;-241779496;Hors-service;;;;;48.052876, -1.716907;
-45020472;-45020472;Hors-service;;;;;48.146956, -1.706672;
502200534;502200534;Hors-service;;;;;48.097038, -1.624917;
684607536;684607536;Hors-service;;;;;48.110239, -1.642669;
1596642546;1596642546;Hors-service;;;;;48.147592, -1.705867;
1779049548;1779049548;Hors-service;;;;;48.096792, -1.624748;
-509440726;-509440726;Hors-service;;;;;48.14664, -1.705553;
1314629294;1314629294;Hors-service;;;;;48.096159, -1.625715;
1679443298;1679443298;Hors-service;;;;;48.096156, -1.625795;
1861850300;1861850300;Hors-service;;;;;48.096719, -1.625226;
1426134090;1426134090;Hors-service;;;;;48.110317, -1.642756;
2024-07-22 11:07:02.173892
Bus (ID);Bus (numéro);Etat;Ligne (ID);Ligne (nom court);Code du sens;Destination;Coordonnées;Avance / Retard
1837195304;1837195304;En ligne;0003;C3;0;Henri Fréville;48.103703, -1.677086;253
961224766;961224766;Hors-service;;;;;48.109915, -1.642667;
585001286;585001286;En ligne;0054;54;0;Le Rheu;48.10212, -1.753093;21
-1728143984;-1728143984;En ligne;0002;C2;1;Saint-Grégoire;48.095551, -1.637516;65
1508445772;1508445772;Hors-service;;;;;48.111354, -1.644113;
18890140;18890140;Hors-service;;;;;48.079357, -1.734754;
-1363329980;-1363329980;Hors-service;;;;;48.110241, -1.643315;
-349235244;-349235244;Hors-service;;;;;48.064713, -1.703156;
1132222292;1132222292;En ligne;0055;55;1;Rennes;48.104812, -1.740428;728
-816108974;-816108974;En ligne;0002;C2;1;Saint-Grégoire;48.113163, -1.693309;225
197985762;197985762;Hors-service;;;;;48.064801, -1.702989;
566111146;566111146;Inconnu;0053;53;1;Rennes;48.121917, -1.776027;
-633701972;-633701972;En ligne;0004;C4;1;ZA Saint-Sulpice;48.128598, -1.698882;43
1657241778;1657241778;Hors-service;;;;;48.109676, -1.642996;
1608541092;1608541092;Hors-service;;;;;48.110316, -1.641626;
1538376554;1538376554;Hors-service;;;;;48.064398, -1.703155;
-2090504512;-2090504512;Hors-service;;;;;48.109674, -1.642834;
1842960160;1842960160;Hors-service;;;;;48.079354, -1.734835;
1903190558;1903190558;Hors-service;;;;;48.064801, -1.702989;
-1360876504;-1360876504;Hors-service;;;;;48.109835, -1.643077;
1575298930;1575298930;Hors-service;;;;;48.079038, -1.733717;
-1844555732;-1844555732;Hors-service;;;;;48.063676, -1.700912;
-448841494;-448841494;En ligne;0011;11;1;La Poterie;48.106789, -1.728922;163
1658099682;1658099682;Hors-service;;;;;48.016312, -1.796191;
-932520722;-932520722;Hors-service;;;;;48.11, -1.641867;
-266434492;-266434492;En ligne;0011;11;0;ZI Ouest;48.101893, -1.728053;43
-334025318;-334025318;En ligne;0072;72;0;Pont-Péan;48.062854, -1.699373;40
-567706718;-567706718;Hors-service;;;;;48.110557, -1.641229;
280786514;280786514;En ligne;0032;32;0;Alma Sud;48.125813, -1.668488;170
213195688;213195688;Hors-service;;;;;48.099432, -1.633712;
-202892714;-202892714;Hors-service;;;;;48.11, -1.641638;
1375228526;1375228526;En ligne;0010;10;0;Porte de Cleunay;48.117114, -1.634025;0
395602690;395602690;Hors-service;;;;;48.099273, -1.633631;
709142296;709142296;Hors-service;;;;;48.110237, -1.642036;
1740042530;1740042530;Hors-service;;;;;48.109919, -1.643233;
1307637700;1307637700;Hors-service;;;;;48.099034, -1.633072;
1256363302;1256363302;En ligne;0003;C3;1;Patton;48.118059, -1.675813;-13
-2007703760;-2007703760;Hors-service;;;;;48.111279, -1.643958;
1490044702;1490044702;Hors-service;;;;;48.099432, -1.632111;
1139951554;1139951554;Hors-service;;;;;48.064234, -1.701392;
-1825296758;-1825296758;En ligne;0011;11;1;La Poterie;48.104719, -1.664874;32
-2075294586;-2075294586;Hors-service;;;;;48.099036, -1.633476;
-1878166728;-1878166728;Hors-service;;;;;48.064476, -1.703229;
-1642889756;-1642889756;Hors-service;;;;;48.11024, -1.641955;
-1345666578;-1345666578;En ligne;0067;67;0;Rennes;48.109867, -1.677362;24
-1330945722;-1330945722;En ligne;0002;C2;1;Saint-Grégoire;48.145702, -1.686329;354
-1095668750;-1095668750;Hors-service;;;;;48.10992, -1.642748;
-980852574;-980852574;Hors-service;;;;;48.099439, -1.633551;
-783724716;-783724716;Hors-service;;;;;48.110638, -1.642825;
-730854746;-730854746;En ligne;0064;64;1;Acigné;48.092584, -1.672885;184
-616038570;-616038570;Hors-service;;;;;48.099272, -1.632514;
-236503710;-236503710;En ligne;0001;C1;0;Chantepie;48.104789, -1.666078;-10
-1029673496;-1029673496;Hors-service;;;;;48.07984, -1.734838;
478403442;478403442;Hors-service;;;;;48.09928, -1.633228;
1040345304;1040345304;Hors-service;;;;;48.064876, -1.702915;
-847266494;-847266494;Hors-service;;;;;48.11, -1.641867;
1208031450;1208031450;Hors-service;;;;;48.099198, -1.632117;
-1430551972;-1430551972;Hors-service;;;;;48.06472, -1.701865;
-664859492;-664859492;Hors-service;;;;;48.11024, -1.640596;
-1978141812;-1978141812;Hors-service;;;;;48.099198, -1.633476;
-1248144970;-1248144970;Hors-service;;;;;48.063837, -1.700267;
-482452490;-482452490;Hors-service;;;;;48.081915, -1.633791;
-883699800;-883699800;Hors-service;;;;;48.099039, -1.633395;
-1065737968;-1065737968;Hors-service;;;;;48.06384, -1.700187;
64768516;64768516;Hors-service;;;;;48.110233, -1.640986;
-518885796;-518885796;Hors-service;;;;;48.098315, -1.428995;
-700923964;-700923964;Hors-service;;;;;48.064394, -1.700989;
247175518;247175518;Hors-service;;;;;48.110234, -1.640515;
-1880989038;-1880989038;Hors-service;;;;;48.0524, -1.717308;
-153702958;-153702958;Hors-service;;;;;48.064313, -1.700753;
-1676500752;-1676500752;En ligne;0006;C6;1;Cesson-Sévigné;48.103439, -1.688475;-3
-786547026;-786547026;Hors-service;;;;;48.052152, -1.716748;
758332052;758332052;Hors-service;;;;;48.064713, -1.702026;
-764465742;-764465742;En ligne;0006;C6;1;Cesson-Sévigné;48.078517, -1.715698;-42
-604140024;-604140024;En ligne;0061;61;0;Saint-Erblon;48.034134, -1.66334;116
1487960060;1487960060;Hors-service;;;;;48.064077, -1.700356;
-34837734;-34837734;Hors-service;;;;;48.108952, -1.641465;
490301988;490301988;En ligne;0061;61;1;Rennes;48.047288, -1.664205;259
-1894972226;-1894972226;Hors-service;;;;;48.064801, -1.702989;
147569268;147569268;Hors-service;;;;;48.115596, -1.578111;
672708990;672708990;Hors-service;;;;;48.05248, -1.717557;
-1347751220;-1347751220;Hors-service;;;;;48.109592, -1.643069;
-51643232;-51643232;Hors-service;;;;;48.109673, -1.643077;
1134675768;1134675768;Hors-service;;;;;48.052476, -1.716992;
-618123212;-618123212;Hors-service;;;;;48.109995, -1.641072;
677984776;677984776;Hors-service;;;;;48.079999, -1.73539;
1681896774;1681896774;Hors-service;;;;;48.106158, -1.674746;
2018375568;2018375568;Hors-service;;;;;48.147434, -1.706432;
-1162890742;-1162890742;Hors-service;;;;;48.115118, -1.578352;
2046710778;2046710778;Hors-service;;;;;48.052717, -1.716597;
-1911777724;-1911777724;Hors-service;;;;;48.146952, -1.705877;
-980483740;-980483740;En ligne;0012;12;0;La Poterie;48.115024, -1.674386;60
-424186498;-424186498;Hors-service;;;;;48.049913, -1.599151;
-634928710;-634928710;En ligne;0076;76;1;Rennes;48.11776, -1.733189;151
1573214288;1573214288;En ligne;0012;12;0;La Poterie;48.093352, -1.659417;46
1049421540;1049421540;Hors-service;;;;;48.097195, -1.624352;
-87707704;-87707704;Hors-service;;;;;48.146959, -1.705474;
1755621290;1755621290;En ligne;0012;12;0;La Poterie;48.1368, -1.691438;9
1231828542;1231828542;Hors-service;;;;;48.096397, -1.625157;
-469327206;-469327206;Hors-service;;;;;48.09944, -1.632838;
2120435294;2120435294;Hors-service;;;;;48.109201, -1.642026;
-144626722;-144626722;Hors-service;;;;;48.096394, -1.625238;
625114806;625114806;Hors-service;;;;;48.097273, -1.624669;
-1992125000;-1992125000;Hors-service;;;;;48.109194, -1.641958;
37780280;37780280;En ligne;0062;62;0;Vern-sur-Seiche;48.087678, -1.643552;0
989928810;989928810;Hors-service;;;;;48.146872, -1.705156;
1191594786;1191594786;Hors-service;;;;;48.110236, -1.640676;
402594284;402594284;En ligne;0055;55;0;Mordelles;48.071828, -1.850341;81
-75809158;-75809158;Hors-service;;;;;48.096072, -1.625869;
1921222794;1921222794;Hors-service;;;;;48.111201, -1.644113;
15578760;15578760;Hors-service;;;;;48.063915, -1.701471;
1018632854;1018632854;Hors-service;;;;;48.146553, -1.705707;
2070018800;2070018800;En ligne;0013;13;0;Porte de Ker Lann;48.076895, -1.715929;291
1292427774;1292427774;Hors-service;;;;;48.063753, -1.701228;
2113074866;2113074866;Hors-service;;;;;48.146552, -1.705949;
-1312913486;-1312913486;En ligne;0032;32;1;Saint-Grégoire;48.084039, -1.677619;-11
1839648780;1839648780;En ligne;0010;10;1;Beaulieu Chimie;48.101039, -1.711786;-2
-905043416;-905043416;Hors-service;;;;;48.147674, -1.704029;
-583285478;-583285478;En ligne;0014;14;0;Roazhon Park;48.121839, -1.638344;-29
-1908097510;-1908097510;En ligne;0013;13;0;Porte de Ker Lann;48.087723, -1.650848;86
-722636414;-722636414;En ligne;0065;65;1;Rennes;48.145283, -1.770706;36
-218471474;-218471474;Hors-service;;;;;48.109915, -1.641065;
-1178469502;-1178469502;Hors-service;;;;;48.110641, -1.643229;
6991594;6991594;En ligne;0051;51;1;Betton;48.133347, -1.656914;25
-36064472;-36064472;Hors-service;;;;;48.063675, -1.701154;
-996062500;-996062500;En ligne;0011;11;0;Roazhon Park;48.104144, -1.673477;58
736619602;736619602;Hors-service;;;;;48.097357, -1.624353;
477545538;477545538;Hors-service;;;;;48.110476, -1.644426;
-813655498;-813655498;Hors-service;;;;;48.109755, -1.642357;
1283840608;1283840608;Hors-service;;;;;48.096477, -1.626106;
1024766544;1024766544;En ligne;0007;C7;0;Bruz;48.024928, -1.754544;199
-631248496;-631248496;En ligne;0013;13;1;Chantepie;48.090582, -1.704812;-63
2013468616;2013468616;Hors-service;;;;;48.097038, -1.624675;
1207173546;1207173546;En ligne;0005;C5;0;Lycée Bréquigny;48.138716, -1.659071;0
98379512;98379512;Hors-service;;;;;48.110312, -1.642191;
-1916684676;-1916684676;En ligne;0004;C4;0;Grand Quartier;48.124697, -1.63329;160
1754394552;1754394552;Hors-service;;;;;48.111197, -1.644193;
463193516;463193516;En ligne;0050;50;1;Thorigné;48.134365, -1.621925;51
-1734277674;-1734277674;En ligne;0054;54;1;Rennes;48.09736, -1.780024;207
-1993351738;-1993351738;Hors-service;;;;;48.110552, -1.643867;
645600518;645600518;En ligne;0014;14;0;Roazhon Park;48.131337, -1.691908;58
-1551870672;-1551870672;Hors-service;;;;;48.09696, -1.62483;
-1446130732;-1446130732;Hors-service;;;;;48.110636, -1.643794;
1557635528;1557635528;Hors-service;;;;;48.109754, -1.641711;
-1369463670;-1369463670;Hors-service;;;;;48.096238, -1.625547;
195532286;195532286;Hors-service;;;;;48.110474, -1.643793;
-1460482754;-1460482754;En ligne;0050;50;0;Cesson-Viasilva;48.150941, -1.574334;6
-1187056668;-1187056668;Hors-service;;;;;48.11568, -1.578508;
377939288;377939288;En ligne;0004;C4;0;Grand Quartier;48.131813, -1.692408;225
-913261748;-913261748;Hors-service;;;;;48.109915, -1.642667;
-822242664;-822242664;En ligne;0011;11;1;La Poterie;48.095413, -1.637585;171
742753292;742753292;En ligne;0005;C5;1;Saint-Laurent;48.10731, -1.68046;-86
-117638486;-117638486;Hors-service;;;;;48.110157, -1.641315;
-639835662;-639835662;Hors-service;;;;;48.096873, -1.624755;
925160294;925160294;Hors-service;;;;;48.110319, -1.643389;
1888838536;1888838536;En ligne;0006;C6;0;Aéroport;48.098352, -1.698735;123
-457428660;-457428660;Hors-service;;;;;48.096717, -1.624593;
1289974298;1289974298;Hors-service;;;;;48.110313, -1.643308;
-1494093750;-1494093750;Hors-service;;;;;48.110473, -1.642676;
89792346;89792346;Hors-service;;;;;48.146638, -1.705391;
2019602306;2019602306;En ligne;0001;C1;0;Chantepie;48.11718, -1.673891;-37
-1311686748;-1311686748;Hors-service;;;;;48.115596, -1.578111;
1184234358;1184234358;Hors-service;;;;;48.146636, -1.704987;
-2092957988;-2092957988;Hors-service;;;;;48.110078, -1.643314;
